time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
2656000  , 0.17171717 , 0.7745098 , 0.5607477    , 178.22337 , 126.27829 , -118.215904    ,0.0 , 0.0 , 0.0
17444000  , 0.2020202 , 0.75490195 , 0.5981308    , 178.19325 , 126.27829 , -118.22616    ,0.0 , 0.0 , 0.0
2366000  , 0.21212122 , 0.7941176 , 0.635514    , 178.19733 , 126.27953 , -118.224915    ,0.0 , 0.0 , 0.0
17616000  , 0.2020202 , 0.78431374 , 0.635514    , 178.27425 , 126.29877 , -118.2012    ,0.0 , 0.0 , 0.0
3513000  , 0.2020202 , 0.78431374 , 0.635514    , 178.28918 , 126.30261 , -118.19532    ,0.0 , 0.0 , 0.0
17684000  , 0.2020202 , 0.7647059 , 0.6728972    , 178.35023 , 126.31367 , -118.1607    ,0.0 , 0.0 , 0.0
3284000  , 0.2020202 , 0.7647059 , 0.6728972    , 178.36166 , 126.32057 , -118.15007    ,0.0 , 0.0 , 0.0
16713000  , 0.18181819 , 0.78431374 , 0.635514    , 178.40349 , 126.34894 , -118.10343    ,0.0 , 0.0 , 0.0
2412000  , 0.18181819 , 0.7745098 , 0.6728972    , 178.40866 , 126.35615 , -118.09165    ,0.0 , 0.0 , 0.0
18860000  , 0.21212122 , 0.7941176 , 0.635514    , 178.40866 , 126.38179 , -118.032036    ,0.0 , 0.0 , 0.0
1152000  , 0.21212122 , 0.7941176 , 0.5981308    , 178.40724 , 126.38351 , -118.02536    ,0.0 , 0.0 , 0.0
17594000  , 0.2020202 , 0.7941176 , 0.5981308    , 178.33609 , 126.329666 , -117.950356    ,0.0 , 0.0 , 0.0
3706000  , 0.21212122 , 0.7941176 , 0.5981308    , 178.33246 , 126.32304 , -117.94747    ,0.0 , 0.0 , 0.0
17482000  , 0.2020202 , 0.7941176 , 0.5981308    , 178.3222 , 126.25381 , -117.94747    ,0.0 , 0.0 , 0.0
2416000  , 0.21212122 , 0.7745098 , 0.635514    , 178.3222 , 126.2396 , -117.94886    ,0.0 , 0.0 , 0.0
17634000  , 0.18181819 , 0.78431374 , 0.5607477    , 178.3472 , 126.07999 , -117.98155    ,0.0 , 0.0 , 0.0
2359000  , 0.27272728 , 0.78431374 , 0.635514    , 178.35211 , 126.06225 , -117.98433    ,0.0 , 0.0 , 0.0
17636000  , 0.21212122 , 0.8235294 , 0.635514    , 178.48288 , 125.85552 , -118.04587    ,0.0 , 0.0 , 0.0
3721000  , 0.18181819 , 0.7941176 , 0.5981308    , 178.50287 , 125.83586 , -118.04587    ,0.0 , 0.0 , 0.0
17485000  , 0.22222222 , 0.78431374 , 0.5981308    , 178.54036 , 125.73538 , -118.052124    ,0.0 , 0.0 , 0.0
1067000  , 0.24242425 , 0.7647059 , 0.635514    , 178.55246 , 125.70789 , -118.055855    ,0.0 , 0.0 , 0.0
17700000  , 0.23232323 , 0.7941176 , 0.635514    , 178.86592 , 125.25212 , -118.032776    ,0.0 , 0.0 , 0.0
3529000  , 0.22222222 , 0.8039216 , 0.6728972    , 178.87929 , 125.23289 , -118.02605    ,0.0 , 0.0 , 0.0
17706000  , 0.21212122 , 0.7745098 , 0.635514    , 178.92992 , 125.138016 , -117.985664    ,0.0 , 0.0 , 0.0
2360000  , 0.2020202 , 0.8039216 , 0.635514    , 178.93355 , 125.12125 , -117.97487    ,0.0 , 0.0 , 0.0
