time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
2556000  , -0.060606062 , -0.9607843 , 0.037383176    , 2350.6975 , -1904.67 , -239.1437    ,0.0 , 0.0 , 0.0
17449000  , 0.01010101 , -0.99019605 , 0.037383176    , 2350.663 , -1904.67 , -239.1668    ,0.0 , 0.0 , 0.0
3741000  , -0.02020202 , -0.9411765 , 0.07476635    , 2350.6584 , -1904.6753 , -239.1729    ,0.0 , 0.0 , 0.0
17525000  , -0.04040404 , -0.9411765 , 0.07476635    , 2350.7095 , -1904.6589 , -239.18396    ,0.0 , 0.0 , 0.0
2448000  , -0.04040404 , -0.9313725 , 0.07476635    , 2350.7197 , -1904.649 , -239.18845    ,0.0 , 0.0 , 0.0
17573000  , -0.05050505 , -0.95098037 , 0.11214953    , 2350.81 , -1904.5817 , -239.21632    ,0.0 , 0.0 , 0.0
3688000  , -0.04040404 , -0.9313725 , 0.07476635    , 2350.8186 , -1904.5784 , -239.2176    ,0.0 , 0.0 , 0.0
15035000  , -0.030303031 , -0.9313725 , 0.07476635    , 2350.8545 , -1904.5701 , -239.24326    ,0.0 , 0.0 , 0.0
4985000  , -0.030303031 , -0.9313725 , 0.11214953    , 2350.863 , -1904.5701 , -239.24927    ,0.0 , 0.0 , 0.0
17510000  , -0.030303031 , -0.9313725 , 0.11214953    , 2350.8877 , -1904.5785 , -239.2712    ,0.0 , 0.0 , 0.0
2488000  , -0.04040404 , -0.95098037 , 0.11214953    , 2350.8894 , -1904.5841 , -239.27707    ,0.0 , 0.0 , 0.0
17561000  , -0.030303031 , -0.9313725 , 0.07476635    , 2350.8462 , -1904.6707 , -239.33861    ,0.0 , 0.0 , 0.0
3694000  , -0.02020202 , -0.9607843 , -0.037383176    , 2350.8364 , -1904.6833 , -239.34694    ,0.0 , 0.0 , 0.0
17512000  , 0.030303031 , -0.9607843 , 0.07476635    , 2350.8018 , -1904.7501 , -239.38348    ,0.0 , 0.0 , 0.0
2483000  , -0.02020202 , -0.8627451 , 0.11214953    , 2350.8105 , -1904.7678 , -239.39015    ,0.0 , 0.0 , 0.0
17501000  , -0.030303031 , -0.92156863 , 0.07476635    , 2350.921 , -1904.7832 , -239.39656    ,0.0 , 0.0 , 0.0
2497000  , -0.01010101 , -0.95098037 , 0.07476635    , 2350.9246 , -1904.7832 , -239.40086    ,0.0 , 0.0 , 0.0
17497000  , 0.0 , -0.9019608 , 0.07476635    , 2350.9565 , -1904.796 , -239.40086    ,0.0 , 0.0 , 0.0
2646000  , -0.01010101 , -0.9019608 , 0.07476635    , 2350.9685 , -1904.7975 , -239.39589    ,0.0 , 0.0 , 0.0
17352000  , -0.030303031 , -0.9019608 , 0.07476635    , 2351.034 , -1904.7699 , -239.36833    ,0.0 , 0.0 , 0.0
3711000  , -0.04040404 , -0.9019608 , 0.07476635    , 2351.0415 , -1904.762 , -239.36629    ,0.0 , 0.0 , 0.0
