time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
17552000  , 0.97979796 , -0.1764706 , -0.18691589    , 1128.8705 , 750.50287 , -627.90283    ,0.0 , 0.0 , 0.0
2392000  , 1.020202 , -0.15686275 , -0.1495327    , 1128.8406 , 750.4943 , -627.8878    ,0.0 , 0.0 , 0.0
17559000  , 1.010101 , -0.13725491 , -0.07476635    , 1128.6088 , 750.3876 , -627.7224    ,0.0 , 0.0 , 0.0
2497000  , 0.97979796 , -0.16666667 , -0.07476635    , 1128.5912 , 750.38043 , -627.6969    ,0.0 , 0.0 , 0.0
17507000  , 0.94949496 , -0.11764706 , -0.07476635    , 1128.4268 , 750.3487 , -627.4392    ,0.0 , 0.0 , 0.0
2452000  , 0.93939394 , -0.11764706 , -0.07476635    , 1128.4043 , 750.3472 , -627.41077    ,0.0 , 0.0 , 0.0
17532000  , 0.94949496 , -0.14705883 , -0.07476635    , 1128.1947 , 750.3472 , -627.1944    ,0.0 , 0.0 , 0.0
3757000  , 0.94949496 , -0.14705883 , -0.07476635    , 1128.1675 , 750.34827 , -627.17554    ,0.0 , 0.0 , 0.0
17505000  , 0.94949496 , -0.15686275 , -0.07476635    , 1128.0314 , 750.34827 , -627.1164    ,0.0 , 0.0 , 0.0
2481000  , 0.959596 , -0.15686275 , -0.07476635    , 1127.9991 , 750.3501 , -627.1079    ,0.0 , 0.0 , 0.0
17494000  , 0.959596 , -0.18627451 , -0.07476635    , 1127.8177 , 750.3571 , -627.0861    ,0.0 , 0.0 , 0.0
2483000  , 0.94949496 , -0.18627451 , -0.07476635    , 1127.786 , 750.3571 , -627.0861    ,0.0 , 0.0 , 0.0
17560000  , 0.9292929 , -0.20588236 , -0.037383176    , 1127.6053 , 750.3712 , -627.1021    ,0.0 , 0.0 , 0.0
2448000  , 0.9191919 , -0.2254902 , -0.1495327    , 1127.5697 , 750.3752 , -627.1065    ,0.0 , 0.0 , 0.0
17552000  , 0.959596 , -0.20588236 , 0.07476635    , 1127.3524 , 750.4143 , -627.1463    ,0.0 , 0.0 , 0.0
3817000  , 0.9292929 , -0.15686275 , 0.0    , 1127.324 , 750.41895 , -627.1587    ,0.0 , 0.0 , 0.0
17418000  , 0.90909094 , -0.24509804 , -0.07476635    , 1127.133 , 750.493 , -627.20245    ,0.0 , 0.0 , 0.0
2491000  , 0.959596 , -0.20588236 , -0.037383176    , 1127.0695 , 750.5045 , -627.2154    ,0.0 , 0.0 , 0.0
17458000  , 0.969697 , -0.19607843 , -0.037383176    , 1126.7604 , 750.5654 , -627.3288    ,0.0 , 0.0 , 0.0
2540000  , 0.969697 , -0.18627451 , -0.07476635    , 1126.7003 , 750.57635 , -627.346    ,0.0 , 0.0 , 0.0
17469000  , 0.97979796 , -0.20588236 , -0.07476635    , 1126.3016 , 750.6495 , -627.4422    ,0.0 , 0.0 , 0.0
