78552246  , 0.53119355 , 1.1849703 , 9.384419 , -0.056069497 , -0.12507813 , -0.9905612
213623  , 0.42223078 , 1.3075534 , 9.466142 , -0.044141717 , -0.13669693 , -0.9896288
24475097  , 0.42223078 , 1.3075534 , 9.466142 , -0.044141717 , -0.13669695 , -0.98962885
213623  , 0.38136974 , 1.334794 , 9.765789 , -0.038662933 , -0.13532026 , -0.9900473
33782958  , 0.38136974 , 1.334794 , 9.765789 , -0.038662933 , -0.13532026 , -0.9900472
396729  , 0.46309182 , 1.1168685 , 9.724928 , -0.047255225 , -0.11396848 , -0.99235964
33630369  , 0.46309182 , 1.1168685 , 9.724928 , -0.04725524 , -0.113968514 , -0.99236
183105  , 0.5720546 , 1.2666923 , 9.888372 , -0.05728811 , -0.12685224 , -0.99026585
24139403  , 0.5720546 , 1.2666923 , 9.888372 , -0.057288118 , -0.12685224 , -0.99026597
213623  , 0.27240697 , 1.3756552 , 9.615966 , -0.028032081 , -0.14156199 , -0.9895324
32989503  , 0.27240697 , 1.3756552 , 9.615966 , -0.028032081 , -0.141562 , -0.9895324
22308350  , 0.61291564 , 0.95342433 , 9.425281 , -0.06456373 , -0.10043247 , -0.9928467
1556397  , 0.61291564 , 0.95342433 , 9.425281 , -0.06456374 , -0.100432485 , -0.99284685
335694  , 0.7218784 , 1.1849703 , 9.466142 , -0.075452745 , -0.12385639 , -0.9894275
244141  , 0.7218784 , 1.1849703 , 9.466142 , -0.07545273 , -0.12385638 , -0.98942745
244140  , 0.3405087 , 1.2666923 , 9.507003 , -0.03548052 , -0.1319875 , -0.990616
44281006  , 0.3405087 , 1.2666923 , 9.507003 , -0.03548052 , -0.13198753 , -0.9906161
244141  , 0.46309182 , 0.9942854 , 9.343558 , -0.04922468 , -0.10568828 , -0.99318033
38879395  , 0.46309182 , 0.9942854 , 9.343558 , -0.049224675 , -0.10568828 , -0.9931803
244141  , 0.42223078 , 1.0760075 , 9.575105 , -0.0437789 , -0.111565575 , -0.99279237
213623  , 0.42223078 , 1.0760075 , 9.575105 , -0.043778896 , -0.11156557 , -0.99279237
518799  , 0.50395286 , 1.0351465 , 9.507003 , -0.05262413 , -0.10809281 , -0.99274707
30639649  , 0.50395286 , 1.0351465 , 9.507003 , -0.05262413 , -0.1080928 , -0.992747
3845215  , 0.46309182 , 1.334794 , 9.466142 , -0.0483849 , -0.13946235 , -0.9890444
25665283  , 0.46309182 , 1.334794 , 9.466142 , -0.04838491 , -0.13946235 , -0.9890444
