78277590  , 3.5276701 , -6.4015636 , 7.014479 , -0.34822205 , 0.6319088 , -0.6924107
335693  , 2.6832085 , -6.428804 , 7.273266 , -0.26642329 , 0.638334 , -0.72218305
41168214  , 2.6832085 , -6.428804 , 7.273266 , -0.26642334 , 0.63833404 , -0.7221831
213623  , 3.214402 , -6.701211 , 8.008764 , -0.29419574 , 0.61332333 , -0.7329962
72448731  , 3.214402 , -6.701211 , 8.008764 , -0.29419577 , 0.61332345 , -0.7329963
274658  , 2.9147544 , -6.4015636 , 6.4015636 , -0.30646694 , 0.67308164 , -0.67308164
36468506  , 2.9147544 , -6.4015636 , 6.4015636 , -0.306467 , 0.67308176 , -0.67308176
244141  , 2.6832085 , -6.891896 , 6.973618 , -0.2639629 , 0.677996 , -0.68603545
244141  , 2.6832085 , -6.891896 , 6.973618 , -0.26396295 , 0.67799604 , -0.6860356
1739502  , 2.7921712 , -7.246025 , 6.742072 , -0.27151147 , 0.70460546 , -0.6556009
34210205  , 2.7921712 , -7.246025 , 6.742072 , -0.2715115 , 0.70460546 , -0.6556009
213624  , 2.8738933 , -6.932757 , 6.2108784 , -0.2950146 , 0.71167016 , -0.637567
46905516  , 2.8738933 , -6.932757 , 6.2108784 , -0.29501465 , 0.71167034 , -0.63756716
244141  , 3.1054392 , -6.742072 , 6.8237944 , -0.30799276 , 0.66866857 , -0.6767737
51788329  , 3.1054392 , -6.742072 , 6.8237944 , -0.30799285 , 0.6686686 , -0.6767738
244140  , 3.2961242 , -6.851035 , 6.701211 , -0.3252392 , 0.6760136 , -0.66123
244141  , 3.2961242 , -6.851035 , 6.701211 , -0.32523915 , 0.67601365 , -0.6612299
244141  , 3.445948 , -6.782933 , 6.469665 , -0.34504482 , 0.67917913 , -0.6478114
46539304  , 3.445948 , -6.782933 , 6.469665 , -0.34504485 , 0.6791792 , -0.6478115
244140  , 3.405087 , -6.8237944 , 6.66035 , -0.33629924 , 0.6739437 , -0.6578013
