time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
17564000  , 0.02020202 , -0.9705882 , 0.07476635    , 2259.2708 , -1861.0222 , -233.20177    ,0.0 , 0.0 , 0.0
2643000  , 0.030303031 , -0.99019605 , 0.11214953    , 2259.2734 , -1861.009 , -233.20177    ,0.0 , 0.0 , 0.0
17357000  , -0.01010101 , -0.9607843 , 0.1495327    , 2259.3428 , -1860.9731 , -233.17612    ,0.0 , 0.0 , 0.0
2455000  , -0.01010101 , -0.9607843 , 0.1495327    , 2259.3633 , -1860.9636 , -233.17204    ,0.0 , 0.0 , 0.0
17524000  , -0.02020202 , -0.9411765 , 0.1495327    , 2259.4512 , -1860.8918 , -233.16243    ,0.0 , 0.0 , 0.0
2496000  , -0.01010101 , -0.9411765 , 0.1495327    , 2259.4653 , -1860.88 , -233.15927    ,0.0 , 0.0 , 0.0
17498000  , 0.0 , -0.9607843 , 0.1495327    , 2259.5308 , -1860.8197 , -233.1208    ,0.0 , 0.0 , 0.0
2495000  , -0.01010101 , -0.9607843 , 0.1495327    , 2259.5383 , -1860.8102 , -233.11401    ,0.0 , 0.0 , 0.0
17509000  , -0.030303031 , -0.99019605 , 0.1495327    , 2259.5754 , -1860.753 , -233.06403    ,0.0 , 0.0 , 0.0
3754000  , -0.04040404 , -0.9705882 , 0.1495327    , 2259.5781 , -1860.743 , -233.05531    ,0.0 , 0.0 , 0.0
17461000  , -0.05050505 , -0.9705882 , 0.1495327    , 2259.5781 , -1860.6992 , -233.01347    ,0.0 , 0.0 , 0.0
2551000  , -0.04040404 , -0.9705882 , 0.1495327    , 2259.574 , -1860.6904 , -233.00693    ,0.0 , 0.0 , 0.0
17548000  , -0.04040404 , -0.9705882 , 0.1495327    , 2259.5356 , -1860.6558 , -233.00693    ,0.0 , 0.0 , 0.0
2378000  , -0.02020202 , -0.9705882 , 0.11214953    , 2259.5212 , -1860.6523 , -233.0093    ,0.0 , 0.0 , 0.0
25053000  , 0.04040404 , -1.0392157 , 0.037383176    , 2259.4236 , -1860.6606 , -233.02982    ,0.0 , 0.0 , 0.0
1177000  , 0.02020202 , -0.99019605 , 0.1495327    , 2259.4136 , -1860.6646 , -233.03096    ,0.0 , 0.0 , 0.0
5018000  , -0.05050505 , -0.9019608 , 0.18691589    , 2259.475 , -1860.7761 , -232.93289    ,0.0 , 0.0 , 0.0
17554000  , -0.01010101 , -0.99019605 , 0.11214953    , 2259.4805 , -1860.7595 , -232.91096    ,0.0 , 0.0 , 0.0
2558000  , 0.01010101 , -1.0294118 , 0.07476635    , 2259.4597 , -1860.7579 , -232.91096    ,0.0 , 0.0 , 0.0
17440000  , -0.02020202 , -0.98039216 , 0.11214953    , 2259.3098 , -1860.7869 , -232.82057    ,0.0 , 0.0 , 0.0
2492000  , -0.04040404 , -0.9705882 , 0.11214953    , 2259.305 , -1860.7896 , -232.80444    ,0.0 , 0.0 , 0.0
17534000  , -0.05050505 , -1.0 , 0.11214953    , 2259.2732 , -1860.7637 , -232.67752    ,0.0 , 0.0 , 0.0
2448000  , -0.060606062 , -1.0098039 , 0.07476635    , 2259.2656 , -1860.7566 , -232.67175    ,0.0 , 0.0 , 0.0
17585000  , -0.04040404 , -0.98039216 , 0.07476635    , 2259.208 , -1860.6931 , -232.68906    ,0.0 , 0.0 , 0.0
3638000  , -0.030303031 , -1.0 , 0.11214953    , 2259.205 , -1860.6892 , -232.69643    ,0.0 , 0.0 , 0.0
17558000  , -0.02020202 , -1.0 , 0.11214953    , 2259.205 , -1860.6829 , -232.76309    ,0.0 , 0.0 , 0.0
2485000  , -0.01010101 , -0.9705882 , 0.11214953    , 2259.205 , -1860.6858 , -232.77528    ,0.0 , 0.0 , 0.0
17496000  , -0.01010101 , -0.9705882 , 0.11214953    , 2259.205 , -1860.7339 , -232.87816    ,0.0 , 0.0 , 0.0
2512000  , 0.0 , -0.9607843 , 0.11214953    , 2259.202 , -1860.7422 , -232.88745    ,0.0 , 0.0 , 0.0
17501000  , 0.030303031 , -0.99019605 , 0.11214953    , 2259.1838 , -1860.821 , -232.94995    ,0.0 , 0.0 , 0.0
2441000  , 0.01010101 , -0.99019605 , 0.11214953    , 2259.1797 , -1860.8289 , -232.95294    ,0.0 , 0.0 , 0.0
18789000  , 0.01010101 , -0.9705882 , 0.11214953    , 2259.1453 , -1860.8789 , -232.94237    ,0.0 , 0.0 , 0.0
2471000  , 0.0 , -0.99019605 , 0.11214953    , 2259.1394 , -1860.8805 , -232.93813    ,0.0 , 0.0 , 0.0
17541000  , -0.01010101 , -0.9705882 , 0.07476635    , 2259.047 , -1860.8555 , -232.87466    ,0.0 , 0.0 , 0.0
