time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
17601000  , -0.27272728 , -0.5882353 , 0.78504676    , 9065.3545 , -3785.7646 , 1300.1327    ,0.0 , 0.0 , 0.0
2375000  , -0.24242425 , -0.6372549 , 0.78504676    , 9065.288 , -3785.7866 , 1300.2175    ,0.0 , 0.0 , 0.0
17577000  , -0.2929293 , -0.6372549 , 0.78504676    , 9064.776 , -3786.0789 , 1301.0714    ,0.0 , 0.0 , 0.0
2455000  , -0.35353535 , -0.64705884 , 0.8224299    , 9064.739 , -3786.1108 , 1301.1753    ,0.0 , 0.0 , 0.0
17553000  , -0.3838384 , -0.627451 , 0.8224299    , 9064.482 , -3786.403 , 1302.0377    ,0.0 , 0.0 , 0.0
2453000  , -0.37373737 , -0.6764706 , 0.8598131    , 9064.453 , -3786.4373 , 1302.1256    ,0.0 , 0.0 , 0.0
17529000  , -0.35353535 , -0.65686274 , 0.8598131    , 9064.167 , -3786.721 , 1302.8256    ,0.0 , 0.0 , 0.0
3734000  , -0.3131313 , -0.65686274 , 0.89719623    , 9064.129 , -3786.7495 , 1302.894    ,0.0 , 0.0 , 0.0
17523000  , -0.2929293 , -0.64705884 , 0.93457943    , 9063.958 , -3786.8665 , 1303.1483    ,0.0 , 0.0 , 0.0
2477000  , -0.28282827 , -0.6372549 , 0.97196263    , 9063.91 , -3786.8887 , 1303.2086    ,0.0 , 0.0 , 0.0
17508000  , -0.27272728 , -0.6372549 , 0.97196263    , 9063.596 , -3786.99 , 1303.5869    ,0.0 , 0.0 , 0.0
2460000  , -0.27272728 , -0.61764705 , 0.93457943    , 9063.53 , -3787.0007 , 1303.6615    ,0.0 , 0.0 , 0.0
18818000  , -0.25252524 , -0.6372549 , 0.89719623    , 9063.102 , -3787.011 , 1304.1398    ,0.0 , 0.0 , 0.0
1167000  , -0.24242425 , -0.61764705 , 0.8224299    , 9063.027 , -3787.0034 , 1304.2264    ,0.0 , 0.0 , 0.0
17607000  , -0.23232323 , -0.5882353 , 0.78504676    , 9061.583 , -3786.736 , 1306.0187    ,0.0 , 0.0 , 0.0
2446000  , -0.22222222 , -0.5980392 , 0.74766356    , 9061.511 , -3786.7183 , 1306.1334    ,0.0 , 0.0 , 0.0
17512000  , -0.22222222 , -0.5686275 , 0.6728972    , 9061.123 , -3786.63 , 1306.929    ,0.0 , 0.0 , 0.0
3696000  , -0.24242425 , -0.50980395 , 0.5981308    , 9061.071 , -3786.6235 , 1307.0902    ,0.0 , 0.0 , 0.0
17555000  , -0.32323232 , -0.46078432 , 0.635514    , 9060.987 , -3786.6304 , 1307.871    ,0.0 , 0.0 , 0.0
