time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
74939024  , 0.93750006 , -0.25416666 , -0.08611111    , 0.0 , 0.0 , -1.0    ,35.375 , -28.6875 , 5.9375
335366  , 0.93750006 , -0.25416666 , -0.08611111    , 0.0 , 0.0 , -1.0    ,35.125 , -28.6875 , 6.1875
30426829  , 0.9458333 , -0.25833333 , -0.07361111    , 0.0 , 0.0 , -1.0    ,35.125 , -28.6875 , 6.1875
4115854  , 0.9458333 , -0.25833333 , -0.07361111    , 0.0 , 0.0 , -1.0    ,35.6875 , -28.6875 , 6.6875
26158537  , 0.9486111 , -0.25833333 , -0.07083333    , 0.0 , 0.0 , -1.0    ,35.6875 , -28.6875 , 6.6875
213415  , 0.9486111 , -0.25833333 , -0.07083333    , 0.0 , 0.0 , -1.0    ,35.9375 , -28.1875 , 7.125
30213415  , 0.9527778 , -0.24166667 , -0.058333337    , 0.0 , 0.0 , -1.0    ,35.9375 , -28.1875 , 7.125
243903  , 0.9527778 , -0.24166667 , -0.058333337    , 0.0 , 0.0 , -1.0    ,36.4375 , -27.9375 , 6.9375
51006098  , 0.9486111 , -0.23888889 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.4375 , -27.9375 , 6.9375
243902  , 0.9486111 , -0.23888889 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.6875 , -27.6875 , 6.9375
46524390  , 0.95694447 , -0.23888889 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.6875 , -27.6875 , 6.9375
213415  , 0.95694447 , -0.23888889 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.6875 , -27.1875 , 6.4375
182927  , 0.9611111 , -0.23888889 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.6875 , -27.1875 , 6.4375
182927  , 0.9611111 , -0.23888889 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.6875 , -27.1875 , 5.9375
59420731  , 0.9611111 , -0.25416666 , -0.058333337    , 0.0 , 0.0 , -1.0    ,36.6875 , -27.1875 , 5.9375
243903  , 0.9611111 , -0.25416666 , -0.058333337    , 0.0 , 0.0 , -1.0    ,36.1875 , -26.9375 , 5.9375
32103659  , 0.95694447 , -0.26944447 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.1875 , -26.9375 , 5.9375
213414  , 0.95694447 , -0.26944447 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.4375 , -26.9375 , 6.1875
182926  , 0.95694447 , -0.2736111 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.4375 , -26.9375 , 6.1875
304878  , 0.95694447 , -0.2736111 , -0.0625    , 0.0 , 0.0 , -1.0    ,36.1875 , -27.1875 , 6.1875
28323171  , 0.9527778 , -0.2611111 , -0.054166667    , 0.0 , 0.0 , -1.0    ,36.1875 , -27.1875 , 6.1875
243902  , 0.9527778 , -0.2611111 , -0.054166667    , 0.0 , 0.0 , -1.0    ,36.6875 , -26.9375 , 6.9375
31554878  , 0.9486111 , -0.25833333 , -0.047222223    , 0.0 , 0.0 , -1.0    ,36.6875 , -26.9375 , 6.9375
274390  , 0.9486111 , -0.25833333 , -0.047222223    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.6875 , 7.125
27408537  , 0.9527778 , -0.25 , -0.047222223    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.6875 , 7.125
213415  , 0.9527778 , -0.25 , -0.047222223    , 0.0 , 0.0 , -1.0    ,36.9375 , -26.6875 , 6.6875
28170732  , 0.9652778 , -0.22638889 , -0.043055557    , 0.0 , 0.0 , -1.0    ,36.9375 , -26.6875 , 6.6875
182927  , 0.9652778 , -0.22638889 , -0.043055557    , 0.0 , 0.0 , -1.0    ,36.9375 , -26.4375 , 7.125
24878049  , 0.97638893 , -0.1875 , -0.047222223    , 0.0 , 0.0 , -1.0    ,36.9375 , -26.4375 , 7.125
213415  , 0.97638893 , -0.1875 , -0.047222223    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.1875 , 6.9375
27804878  , 0.9611111 , -0.15694445 , -0.07361111    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.1875 , 6.9375
41829268  , 0.9847223 , -0.18333334 , -0.07361111    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.1875 , 6.9375
213415  , 0.9847223 , -0.18333334 , -0.07361111    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.1875 , 7.125
24908537  , 1.0 , -0.17638889 , -0.047222223    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.1875 , 7.125
213415  , 1.0 , -0.17638889 , -0.047222223    , 0.0 , 0.0 , -1.0    ,37.6875 , -26.4375 , 7.125
46341464  , 0.95694447 , -0.15277778 , -0.06666667    , 0.0 , 0.0 , -1.0    ,37.6875 , -26.4375 , 7.125
182927  , 0.95694447 , -0.15277778 , -0.06666667    , 0.0 , 0.0 , -1.0    ,37.4375 , -26.9375 , 6.4375
25091463  , 0.95694447 , -0.125 , -0.0625    , 0.0 , 0.0 , -1.0    ,37.4375 , -26.9375 , 6.4375
213415  , 0.95694447 , -0.125 , -0.0625    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.9375 , 6.4375
21798781  , 0.9805556 , -0.058333337 , -0.058333337    , 0.0 , 0.0 , -1.0    ,37.1875 , -26.9375 , 6.4375
