time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
17546000  , 0.5252525 , -0.872549 , 0.1495327    , 3066.9917 , -2913.8928 , -308.5323    ,0.0 , 0.0 , 0.0
2439000  , 0.56565654 , -0.8627451 , 0.11214953    , 3066.948 , -2913.8838 , -308.5136    ,0.0 , 0.0 , 0.0
17528000  , 0.4848485 , -0.8627451 , 0.11214953    , 3066.7268 , -2913.8708 , -308.37515    ,0.0 , 0.0 , 0.0
2482000  , 0.46464646 , -0.89215684 , 0.11214953    , 3066.707 , -2913.8557 , -308.3538    ,0.0 , 0.0 , 0.0
17478000  , 0.46464646 , -0.89215684 , 0.11214953    , 3066.6128 , -2913.7249 , -308.33005    ,0.0 , 0.0 , 0.0
3771000  , 0.46464646 , -0.9117647 , 0.1495327    , 3066.6023 , -2913.6987 , -308.339    ,0.0 , 0.0 , 0.0
11253000  , 0.4949495 , -0.9117647 , 0.1495327    , 3066.5776 , -2913.5876 , -308.43417    ,0.0 , 0.0 , 0.0
8748000  , 0.5151515 , -0.89215684 , 0.1495327    , 3066.5686 , -2913.5537 , -308.48438    ,0.0 , 0.0 , 0.0
17498000  , 0.53535354 , -0.89215684 , 0.1495327    , 3066.556 , -2913.5256 , -308.55914    ,0.0 , 0.0 , 0.0
2439000  , 0.57575756 , -0.92156863 , 0.1495327    , 3066.5474 , -2913.5176 , -308.60532    ,0.0 , 0.0 , 0.0
18793000  , 0.5959596 , -0.92156863 , 0.1495327    , 3066.5063 , -2913.5176 , -308.89697    ,0.0 , 0.0 , 0.0
2469000  , 0.5959596 , -0.95098037 , 0.1495327    , 3066.4983 , -2913.526 , -308.94635    ,0.0 , 0.0 , 0.0
17592000  , 0.5959596 , -0.9313725 , 0.11214953    , 3066.4358 , -2913.6885 , -309.43097    ,0.0 , 0.0 , 0.0
2453000  , 0.5858586 , -0.95098037 , 0.11214953    , 3066.4285 , -2913.7168 , -309.48868    ,0.0 , 0.0 , 0.0
17499000  , 0.57575756 , -0.9607843 , 0.11214953    , 3066.3735 , -2914.033 , -310.0579    ,0.0 , 0.0 , 0.0
3723000  , 0.5858586 , -0.99019605 , 0.037383176    , 3066.3735 , -2914.0718 , -310.13013    ,0.0 , 0.0 , 0.0
17552000  , 0.5858586 , -0.9019608 , 0.11214953    , 3066.403 , -2914.304 , -310.62628    ,0.0 , 0.0 , 0.0
2464000  , 0.5858586 , -0.9019608 , 0.1495327    , 3066.4277 , -2914.3367 , -310.7219    ,0.0 , 0.0 , 0.0
17519000  , 0.6262626 , -0.95098037 , 0.11214953    , 3066.648 , -2914.5703 , -311.73343    ,0.0 , 0.0 , 0.0
2493000  , 0.6666667 , -0.9019608 , 0.11214953    , 3066.6587 , -2914.6025 , -311.85748    ,0.0 , 0.0 , 0.0
18715000  , 0.68686867 , -0.8627451 , 0.1495327    , 3066.8452 , -2914.9324 , -312.96902    ,0.0 , 0.0 , 0.0
1220000  , 0.67676765 , -0.8627451 , 0.1495327    , 3066.869 , -2914.9656 , -313.0862    ,0.0 , 0.0 , 0.0
17583000  , 0.6666667 , -0.8627451 , 0.1495327    , 3067.113 , -2915.5154 , -315.34006    ,0.0 , 0.0 , 0.0
3732000  , 0.64646465 , -0.85294116 , 0.1495327    , 3067.1143 , -2915.5435 , -315.46527    ,0.0 , 0.0 , 0.0
17477000  , 0.61616164 , -0.8235294 , 0.1495327    , 3067.0532 , -2915.6758 , -316.02008    ,0.0 , 0.0 , 0.0
2511000  , 0.6060606 , -0.78431374 , 0.11214953    , 3067.024 , -2915.7058 , -316.1521    ,0.0 , 0.0 , 0.0
17515000  , 0.5959596 , -0.8039216 , 0.11214953    , 3066.797 , -2915.861 , -316.92966    ,0.0 , 0.0 , 0.0
2495000  , 0.5959596 , -0.7745098 , 0.07476635    , 3066.7493 , -2915.889 , -317.0738    ,0.0 , 0.0 , 0.0
17497000  , 0.6060606 , -0.7745098 , 0.037383176    , 3066.4717 , -2916.0562 , -317.93277    ,0.0 , 0.0 , 0.0
2482000  , 0.61616164 , -0.7941176 , 0.037383176    , 3066.4246 , -2916.089 , -318.09396    ,0.0 , 0.0 , 0.0
17508000  , 0.61616164 , -0.74509805 , 0.0    , 3066.1868 , -2916.2878 , -319.06894    ,0.0 , 0.0 , 0.0
3755000  , 0.61616164 , -0.7352941 , 0.0    , 3066.1543 , -2916.318 , -319.2488    ,0.0 , 0.0 , 0.0
17537000  , 0.6060606 , -0.7254902 , 0.037383176    , 3066.0823 , -2916.445 , -320.05313    ,0.0 , 0.0 , 0.0
2415000  , 0.61616164 , -0.71568626 , 0.07476635    , 3066.0823 , -2916.4717 , -320.24908    ,0.0 , 0.0 , 0.0
