time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
69878049  , -0.011111111 , 0.7388889 , 0.71944445    , 0.0 , 0.0 , -1.0    ,16.875 , 30.875 , -30.0
213415  , -0.011111111 , 0.7388889 , 0.71944445    , 0.0 , 0.0 , -1.0    ,17.125 , 30.625 , -29.75
48323171  , -0.011111111 , 0.73055553 , 0.71944445    , 0.0 , 0.0 , -1.0    ,17.125 , 30.625 , -29.75
182927  , -0.011111111 , 0.73055553 , 0.71944445    , 0.0 , 0.0 , -1.0    ,17.375 , 30.875 , -30.5
27408536  , -0.011111111 , 0.73055553 , 0.71944445    , 0.0 , 0.0 , -1.0    ,17.375 , 31.375 , -30.5
24908536  , 0.0 , 0.73472226 , 0.71944445    , 0.0 , 0.0 , -1.0    ,17.375 , 31.375 , -30.5
335366  , 0.0 , 0.73472226 , 0.71944445    , 0.0 , 0.0 , -1.0    ,17.875 , 31.625 , -30.25
43719512  , 0.0 , 0.73472226 , 0.7152778    , 0.0 , 0.0 , -1.0    ,17.875 , 31.625 , -30.25
1493903  , 0.0 , 0.73472226 , 0.7152778    , 0.0 , 0.0 , -1.0    ,17.875 , 31.625 , -30.5
28231707  , 0.0 , 0.73472226 , 0.7152778    , 0.0 , 0.0 , -1.0    ,18.375 , 31.125 , -29.75
38993903  , 0.004166667 , 0.7388889 , 0.7152778    , 0.0 , 0.0 , -1.0    ,18.375 , 31.125 , -29.75
304878  , 0.004166667 , 0.7388889 , 0.7152778    , 0.0 , 0.0 , -1.0    ,18.375 , 30.125 , -29.5
45213415  , 0.008333334 , 0.7388889 , 0.72222227    , 0.0 , 0.0 , -1.0    ,18.375 , 30.125 , -29.5
213415  , 0.008333334 , 0.7388889 , 0.72222227    , 0.0 , 0.0 , -1.0    ,18.375 , 29.875 , -29.75
36432927  , 0.011111111 , 0.7583333 , 0.72222227    , 0.0 , 0.0 , -1.0    ,18.375 , 29.875 , -29.75
304879  , 0.011111111 , 0.7583333 , 0.72222227    , 0.0 , 0.0 , -1.0    ,18.375 , 29.625 , -29.75
27926829  , 0.019444445 , 0.73055553 , 0.73055553    , 0.0 , 0.0 , -1.0    ,18.375 , 29.625 , -29.75
304878  , 0.019444445 , 0.73055553 , 0.73055553    , 0.0 , 0.0 , -1.0    ,17.875 , 29.875 , -30.25
46067073  , 0.047222223 , 0.6958334 , 0.7152778    , 0.0 , 0.0 , -1.0    ,17.875 , 29.875 , -30.25
213415  , 0.047222223 , 0.6958334 , 0.7152778    , 0.0 , 0.0 , -1.0    ,18.125 , 30.125 , -30.75
25243903  , 0.06666667 , 0.7180556 , 0.7111111    , 0.0 , 0.0 , -1.0    ,18.125 , 30.125 , -30.75
213415  , 0.06666667 , 0.7180556 , 0.7111111    , 0.0 , 0.0 , -1.0    ,18.375 , 30.375 , -30.5
24664634  , 0.058333337 , 0.7180556 , 0.72222227    , 0.0 , 0.0 , -1.0    ,18.375 , 30.375 , -30.5
213415  , 0.058333337 , 0.7180556 , 0.72222227    , 0.0 , 0.0 , -1.0    ,18.9375 , 30.125 , -30.5
28719513  , 0.05138889 , 0.72222227 , 0.73055553    , 0.0 , 0.0 , -1.0    ,18.9375 , 30.125 , -30.5
213415  , 0.05138889 , 0.72222227 , 0.73055553    , 0.0 , 0.0 , -1.0    ,19.4375 , 29.875 , -30.75
36859756  , 0.034722224 , 0.75 , 0.71944445    , 0.0 , 0.0 , -1.0    ,19.4375 , 29.875 , -30.75
182927  , 0.034722224 , 0.75 , 0.71944445    , 0.0 , 0.0 , -1.0    ,19.4375 , 29.875 , -30.25
36493903  , -0.004166667 , 0.75416666 , 0.7027778    , 0.0 , 0.0 , -1.0    ,19.4375 , 29.875 , -30.25
182927  , -0.004166667 , 0.75416666 , 0.7027778    , 0.0 , 0.0 , -1.0    ,19.4375 , 29.375 , -30.5
35670732  , 0.011111111 , 0.7416667 , 0.6958334    , 0.0 , 0.0 , -1.0    ,19.4375 , 29.375 , -30.5
213415  , 0.011111111 , 0.7416667 , 0.6958334    , 0.0 , 0.0 , -1.0    ,19.6875 , 29.625 , -30.25
36768293  , 0.02777778 , 0.74583334 , 0.6958334    , 0.0 , 0.0 , -1.0    ,19.6875 , 29.625 , -30.25
213415  , 0.02777778 , 0.74583334 , 0.6958334    , 0.0 , 0.0 , -1.0    ,20.4375 , 29.625 , -29.5
35060976  , 0.019444445 , 0.7416667 , 0.6958334    , 0.0 , 0.0 , -1.0    ,20.4375 , 29.625 , -29.5
213415  , 0.019444445 , 0.7416667 , 0.6958334    , 0.0 , 0.0 , -1.0    ,20.4375 , 29.625 , -29.0625
35091463  , -0.011111111 , 0.73055553 , 0.6875    , 0.0 , 0.0 , -1.0    ,20.4375 , 29.625 , -29.0625
243902  , -0.011111111 , 0.73055553 , 0.6875    , 0.0 , 0.0 , -1.0    ,21.1875 , 29.875 , -28.8125
28689024  , -0.03888889 , 0.75 , 0.6763889    , 0.0 , 0.0 , -1.0    ,21.1875 , 29.875 , -28.8125
213415  , -0.03888889 , 0.75 , 0.6763889    , 0.0 , 0.0 , -1.0    ,20.9375 , 29.875 , -28.3125
37469513  , -0.0625 , 0.7583333 , 0.6680556    , 0.0 , 0.0 , -1.0    ,20.9375 , 29.875 , -28.3125
