time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
2467000  , 0.08080808 , 0.8333333 , 0.74766356    , 391.5015 , 322.521 , -244.54085    ,0.0 , 0.0 , 0.0
17585000  , 0.11111111 , 0.75490195 , 0.5981308    , 391.43225 , 322.496 , -244.31392    ,0.0 , 0.0 , 0.0
2278000  , 0.07070707 , 0.74509805 , 0.635514    , 391.41208 , 322.49374 , -244.2855    ,0.0 , 0.0 , 0.0
17692000  , 0.07070707 , 0.75490195 , 0.635514    , 391.41208 , 322.45914 , -243.98935    ,0.0 , 0.0 , 0.0
2354000  , 0.07070707 , 0.78431374 , 0.635514    , 391.41986 , 322.45242 , -243.95976    ,0.0 , 0.0 , 0.0
17609000  , 0.08080808 , 0.78431374 , 0.635514    , 391.5622 , 322.36972 , -243.70207    ,0.0 , 0.0 , 0.0
2353000  , 0.11111111 , 0.7352941 , 0.6728972    , 391.58334 , 322.3601 , -243.67664    ,0.0 , 0.0 , 0.0
17709000  , 0.13131313 , 0.78431374 , 0.6728972    , 391.81122 , 322.2428 , -243.45837    ,0.0 , 0.0 , 0.0
2286000  , 0.11111111 , 0.75490195 , 0.6728972    , 391.83762 , 322.2319 , -243.43411    ,0.0 , 0.0 , 0.0
17684000  , 0.121212125 , 0.7352941 , 0.71028036    , 392.03952 , 322.15305 , -243.22258    ,0.0 , 0.0 , 0.0
3586000  , 0.11111111 , 0.78431374 , 0.6728972    , 392.059 , 322.14633 , -243.19972    ,0.0 , 0.0 , 0.0
17547000  , 0.11111111 , 0.75490195 , 0.6728972    , 392.15063 , 322.09503 , -243.07408    ,0.0 , 0.0 , 0.0
2422000  , 0.121212125 , 0.7352941 , 0.71028036    , 392.16315 , 322.0881 , -243.05334    ,0.0 , 0.0 , 0.0
17600000  , 0.09090909 , 0.75490195 , 0.71028036    , 392.27563 , 322.02463 , -242.88315    ,0.0 , 0.0 , 0.0
2397000  , 0.08080808 , 0.78431374 , 0.71028036    , 392.28494 , 322.0175 , -242.86456    ,0.0 , 0.0 , 0.0
17549000  , 0.1010101 , 0.78431374 , 0.6728972    , 392.3407 , 321.9367 , -242.70784    ,0.0 , 0.0 , 0.0
2506000  , 0.09090909 , 0.7647059 , 0.6728972    , 392.34552 , 321.92612 , -242.69191    ,0.0 , 0.0 , 0.0
17546000  , 0.09090909 , 0.7647059 , 0.635514    , 392.3686 , 321.8271 , -242.55826    ,0.0 , 0.0 , 0.0
3716000  , 0.08080808 , 0.75490195 , 0.5981308    , 392.37512 , 321.81418 , -242.5449    ,0.0 , 0.0 , 0.0
17523000  , 0.11111111 , 0.7941176 , 0.71028036    , 392.43616 , 321.7406 , -242.49298    ,0.0 , 0.0 , 0.0
2555000  , 0.060606062 , 0.7745098 , 0.6728972    , 392.46082 , 321.72037 , -242.48326    ,0.0 , 0.0 , 0.0
17461000  , 0.05050505 , 0.7941176 , 0.635514    , 392.5653 , 321.621 , -242.39864    ,0.0 , 0.0 , 0.0
2821000  , 0.060606062 , 0.7941176 , 0.6728972    , 392.58566 , 321.60312 , -242.38303    ,0.0 , 0.0 , 0.0
17203000  , 0.07070707 , 0.7941176 , 0.71028036    , 392.74017 , 321.49414 , -242.29457    ,0.0 , 0.0 , 0.0
3630000  , 0.05050505 , 0.78431374 , 0.71028036    , 392.76788 , 321.4765 , -242.27715    ,0.0 , 0.0 , 0.0
17564000  , 0.07070707 , 0.7745098 , 0.71028036    , 392.85248 , 321.41977 , -242.2007    ,0.0 , 0.0 , 0.0
1177000  , 0.08080808 , 0.78431374 , 0.6728972    , 392.86877 , 321.40732 , -242.18216    ,0.0 , 0.0 , 0.0
17565000  , 0.05050505 , 0.7941176 , 0.6728972    , 392.93802 , 321.3006 , -242.05139    ,0.0 , 0.0 , 0.0
3744000  , 0.05050505 , 0.7745098 , 0.6728972    , 392.94345 , 321.28815 , -242.03441    ,0.0 , 0.0 , 0.0
17528000  , 0.05050505 , 0.7941176 , 0.635514    , 392.95593 , 321.2391 , -241.9772    ,0.0 , 0.0 , 0.0
