time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
2559000  , -0.1010101 , -0.92156863 , 0.37383178    , 4681.923 , -3393.5793 , -173.3292    ,0.0 , 0.0 , 0.0
17490000  , -0.04040404 , -0.9411765 , 0.2990654    , 4681.781 , -3393.7812 , -173.31093    ,0.0 , 0.0 , 0.0
2464000  , -0.04040404 , -0.9411765 , 0.26168224    , 4681.751 , -3393.8188 , -173.30933    ,0.0 , 0.0 , 0.0
17505000  , -0.07070707 , -0.95098037 , 0.2990654    , 4681.6035 , -3394.1814 , -173.18433    ,0.0 , 0.0 , 0.0
2657000  , -0.08080808 , -0.95098037 , 0.2990654    , 4681.6025 , -3394.2124 , -173.16968    ,0.0 , 0.0 , 0.0
17341000  , -0.1010101 , -0.95098037 , 0.3364486    , 4681.631 , -3394.3357 , -173.12738    ,0.0 , 0.0 , 0.0
3688000  , -0.09090909 , -0.9313725 , 0.3364486    , 4681.638 , -3394.3474 , -173.12738    ,0.0 , 0.0 , 0.0
17555000  , -0.09090909 , -0.9313725 , 0.3364486    , 4681.654 , -3394.3599 , -173.15141    ,0.0 , 0.0 , 0.0
2500000  , -0.09090909 , -0.95098037 , 0.3364486    , 4681.652 , -3394.3582 , -173.16261    ,0.0 , 0.0 , 0.0
17467000  , -0.09090909 , -0.9313725 , 0.2990654    , 4681.6274 , -3394.3376 , -173.2421    ,0.0 , 0.0 , 0.0
2505000  , -0.08080808 , -0.9313725 , 0.2990654    , 4681.621 , -3394.3352 , -173.25975    ,0.0 , 0.0 , 0.0
17589000  , -0.07070707 , -0.9313725 , 0.2990654    , 4681.61 , -3394.3416 , -173.36937    ,0.0 , 0.0 , 0.0
2392000  , -0.05050505 , -0.95098037 , 0.2990654    , 4681.6133 , -3394.3494 , -173.39041    ,0.0 , 0.0 , 0.0
17548000  , -0.030303031 , -0.9019608 , 0.26168224    , 4681.6636 , -3394.4573 , -173.5231    ,0.0 , 0.0 , 0.0
3748000  , -0.04040404 , -0.9411765 , 0.18691589    , 4681.684 , -3394.486 , -173.54607    ,0.0 , 0.0 , 0.0
17485000  , 0.02020202 , -0.92156863 , 0.37383178    , 4681.8296 , -3394.6375 , -173.63885    ,0.0 , 0.0 , 0.0
2513000  , -0.02020202 , -0.89215684 , 0.41121495    , 4681.8853 , -3394.676 , -173.6566    ,0.0 , 0.0 , 0.0
17500000  , -0.030303031 , -0.9313725 , 0.3364486    , 4682.1855 , -3394.8062 , -173.72713    ,0.0 , 0.0 , 0.0
2488000  , -0.030303031 , -0.9313725 , 0.3364486    , 4682.217 , -3394.8247 , -173.73425    ,0.0 , 0.0 , 0.0
17516000  , -0.030303031 , -0.92156863 , 0.37383178    , 4682.4204 , -3394.919 , -173.73425    ,0.0 , 0.0 , 0.0
2470000  , -0.030303031 , -0.92156863 , 0.44859812    , 4682.46 , -3394.93 , -173.73233    ,0.0 , 0.0 , 0.0
17555000  , -0.04040404 , -0.92156863 , 0.37383178    , 4682.6465 , -3394.923 , -173.72142    ,0.0 , 0.0 , 0.0
3678000  , -0.02020202 , -0.9019608 , 0.37383178    , 4682.6733 , -3394.9146 , -173.71928    ,0.0 , 0.0 , 0.0
17573000  , -0.030303031 , -0.9019608 , 0.37383178    , 4682.7803 , -3394.8777 , -173.7063    ,0.0 , 0.0 , 0.0
2453000  , -0.04040404 , -0.92156863 , 0.37383178    , 4682.7983 , -3394.869 , -173.70107    ,0.0 , 0.0 , 0.0
17503000  , -0.05050505 , -0.92156863 , 0.37383178    , 4682.944 , -3394.7979 , -173.65202    ,0.0 , 0.0 , 0.0
2528000  , -0.05050505 , -0.92156863 , 0.37383178    , 4682.96 , -3394.7922 , -173.64636    ,0.0 , 0.0 , 0.0
17505000  , -0.04040404 , -0.92156863 , 0.37383178    , 4683.112 , -3394.7703 , -173.59828    ,0.0 , 0.0 , 0.0
3744000  , -0.04040404 , -0.92156863 , 0.37383178    , 4683.1313 , -3394.7703 , -173.59454    ,0.0 , 0.0 , 0.0
