time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
64298780  , 0.0 , -1.0194445 , 0.13333334    , 0.0 , 0.0 , -1.0    ,6.0 , -46.3125 , 15.3125
426829  , 0.0 , -1.0194445 , 0.13333334    , 0.0 , 0.0 , -1.0    ,5.75 , -45.8125 , 15.8125
31859756  , -0.004166667 , -1.0041667 , 0.097222224    , 0.0 , 0.0 , -1.0    ,5.75 , -45.8125 , 15.8125
213414  , -0.004166667 , -1.0041667 , 0.097222224    , 0.0 , 0.0 , -1.0    ,5.25 , -45.8125 , 15.8125
29939024  , -0.008333334 , -0.98888886 , 0.101388894    , 0.0 , 0.0 , -1.0    ,5.25 , -45.8125 , 15.8125
182927  , -0.008333334 , -0.98888886 , 0.101388894    , 0.0 , 0.0 , -1.0    ,5.0 , -46.0625 , 16.0625
29512195  , -0.004166667 , -0.98888886 , 0.116666675    , 0.0 , 0.0 , -1.0    ,5.0 , -46.0625 , 16.0625
213415  , -0.004166667 , -0.98888886 , 0.116666675    , 0.0 , 0.0 , -1.0    ,4.75 , -46.0625 , 16.3125
46981707  , 0.004166667 , -0.9847223 , 0.12083334    , 0.0 , 0.0 , -1.0    ,4.75 , -46.0625 , 16.3125
274390  , 0.004166667 , -0.9847223 , 0.12083334    , 0.0 , 0.0 , -1.0    ,4.75 , -46.3125 , 16.3125
29969512  , 0.008333334 , -0.9847223 , 0.12083334    , 0.0 , 0.0 , -1.0    ,4.75 , -46.3125 , 16.3125
182927  , 0.008333334 , -0.9847223 , 0.12083334    , 0.0 , 0.0 , -1.0    ,5.25 , -46.3125 , 16.0625
26768293  , 0.004166667 , -0.9652778 , 0.116666675    , 0.0 , 0.0 , -1.0    ,5.25 , -46.3125 , 16.0625
213415  , 0.004166667 , -0.9652778 , 0.116666675    , 0.0 , 0.0 , -1.0    ,5.75 , -46.0625 , 15.5625
46737805  , 0.008333334 , -0.98888886 , 0.08611111    , 0.0 , 0.0 , -1.0    ,5.75 , -46.0625 , 15.5625
213414  , 0.008333334 , -0.98888886 , 0.08611111    , 0.0 , 0.0 , -1.0    ,6.0 , -46.5 , 15.5625
30945121  , 0.0 , -0.9805556 , 0.08611111    , 0.0 , 0.0 , -1.0    ,6.0 , -46.5 , 15.5625
213414  , 0.0 , -0.9805556 , 0.08611111    , 0.0 , 0.0 , -1.0    ,6.0 , -46.3125 , 15.8125
29573171  , 0.004166667 , -0.9916667 , 0.101388894    , 0.0 , 0.0 , -1.0    ,6.0 , -46.3125 , 15.8125
182927  , 0.004166667 , -0.9916667 , 0.101388894    , 0.0 , 0.0 , -1.0    ,5.5 , -46.5 , 16.3125
29908537  , -0.004166667 , -0.9916667 , 0.101388894    , 0.0 , 0.0 , -1.0    ,5.5 , -46.5 , 16.3125
182927  , -0.004166667 , -0.9916667 , 0.101388894    , 0.0 , 0.0 , -1.0    ,5.5 , -46.3125 , 16.5625
