time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
80060976  , 0.0 , -0.42916667 , 0.93750006    , 0.0 , 0.0 , -1.0    ,18.5625 , -23.0625 , -32.0
213414  , 0.0 , -0.42916667 , 0.93750006    , 0.0 , 0.0 , -1.0    ,18.3125 , -22.3125 , -32.0
74237805  , 0.0 , -0.41805556 , 0.9333334    , 0.0 , 0.0 , -1.0    ,18.3125 , -22.3125 , -32.0
182927  , 0.0 , -0.41805556 , 0.9333334    , 0.0 , 0.0 , -1.0    ,18.0625 , -22.0625 , -32.75
213414  , 0.008333334 , -0.43333334 , 0.9333334    , 0.0 , 0.0 , -1.0    ,18.0625 , -22.0625 , -32.75
274390  , 0.008333334 , -0.43333334 , 0.9333334    , 0.0 , 0.0 , -1.0    ,18.0625 , -21.8125 , -33.0
38262195  , 0.015277779 , -0.4097222 , 0.9527778    , 0.0 , 0.0 , -1.0    ,18.0625 , -21.8125 , -33.0
213415  , 0.015277779 , -0.4097222 , 0.9527778    , 0.0 , 0.0 , -1.0    ,17.8125 , -22.3125 , -33.0
32774390  , 0.019444445 , -0.4375 , 0.9527778    , 0.0 , 0.0 , -1.0    ,17.8125 , -22.3125 , -33.0
213415  , 0.019444445 , -0.4375 , 0.9527778    , 0.0 , 0.0 , -1.0    ,18.875 , -22.3125 , -32.75
35731707  , 0.023611112 , -0.4916667 , 0.95694447    , 0.0 , 0.0 , -1.0    ,18.875 , -22.3125 , -32.75
1402439  , 0.023611112 , -0.4916667 , 0.95694447    , 0.0 , 0.0 , -1.0    ,19.375 , -22.5625 , -33.0
213415  , 0.034722224 , -0.46944448 , 0.9527778    , 0.0 , 0.0 , -1.0    ,19.375 , -22.5625 , -33.0
182927  , 0.034722224 , -0.46944448 , 0.9527778    , 0.0 , 0.0 , -1.0    ,19.125 , -22.5625 , -33.0
36463414  , 0.05138889 , -0.45694444 , 0.9652778    , 0.0 , 0.0 , -1.0    ,19.125 , -22.5625 , -33.0
213415  , 0.05138889 , -0.45694444 , 0.9652778    , 0.0 , 0.0 , -1.0    ,19.875 , -22.3125 , -33.0
37804879  , 0.06666667 , -0.50416666 , 0.9652778    , 0.0 , 0.0 , -1.0    ,19.875 , -22.3125 , -33.0
457317  , 0.06666667 , -0.50416666 , 0.9652778    , 0.0 , 0.0 , -1.0    ,19.375 , -22.3125 , -33.25
37256097  , 0.0625 , -0.43333334 , 0.95694447    , 0.0 , 0.0 , -1.0    ,19.375 , -22.3125 , -33.25
182927  , 0.0625 , -0.43333334 , 0.95694447    , 0.0 , 0.0 , -1.0    ,18.875 , -22.3125 , -32.75
34878049  , 0.101388894 , -0.39027777 , 1.0236112    , 0.0 , 0.0 , -1.0    ,18.875 , -22.3125 , -32.75
213414  , 0.101388894 , -0.39027777 , 1.0236112    , 0.0 , 0.0 , -1.0    ,19.125 , -22.5625 , -32.5
26829268  , 0.14444445 , -0.56666666 , 0.8666667    , 0.0 , 0.0 , -1.0    ,19.125 , -22.5625 , -32.5
182927  , 0.14444445 , -0.56666666 , 0.8666667    , 0.0 , 0.0 , -1.0    ,18.875 , -22.5625 , -32.25
29603659  , 0.14861111 , -0.53888893 , 0.85555553    , 0.0 , 0.0 , -1.0    ,18.875 , -22.5625 , -32.25
