time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
61097561  , 0.875 , -0.45277777 , -0.07361111    , 0.0 , 0.0 , -1.0    ,31.4375 , -36.25 , -0.8125
274390  , 0.875 , -0.45277777 , -0.07361111    , 0.0 , 0.0 , -1.0    ,31.4375 , -35.75 , -0.3125
45030488  , 0.8791667 , -0.44583336 , -0.08611111    , 0.0 , 0.0 , -1.0    ,31.4375 , -35.75 , -0.3125
213414  , 0.8791667 , -0.44583336 , -0.08611111    , 0.0 , 0.0 , -1.0    ,31.4375 , -35.75 , 0.4375
30609756  , 0.8666667 , -0.44583336 , -0.09027778    , 0.0 , 0.0 , -1.0    ,31.4375 , -35.75 , 0.4375
4725610  , 0.8666667 , -0.44583336 , -0.09027778    , 0.0 , 0.0 , -1.0    ,31.6875 , -36.0 , -0.0625
24634147  , 0.8666667 , -0.4416667 , -0.09027778    , 0.0 , 0.0 , -1.0    ,31.6875 , -36.0 , -0.0625
213414  , 0.8666667 , -0.4416667 , -0.09027778    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.75 , 0.1875
47865854  , 0.8513889 , -0.44583336 , -0.09305556    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.75 , 0.1875
274390  , 0.8513889 , -0.44583336 , -0.09305556    , 0.0 , 0.0 , -1.0    ,31.9375 , -35.5 , -0.3125
29939024  , 0.8513889 , -0.46944448 , -0.105555564    , 0.0 , 0.0 , -1.0    ,31.9375 , -35.5 , -0.3125
213415  , 0.8513889 , -0.46944448 , -0.105555564    , 0.0 , 0.0 , -1.0    ,32.1875 , -36.25 , -0.3125
29939024  , 0.89027786 , -0.4722222 , -0.101388894    , 0.0 , 0.0 , -1.0    ,32.1875 , -36.25 , -0.3125
274391  , 0.89027786 , -0.4722222 , -0.101388894    , 0.0 , 0.0 , -1.0    ,31.9375 , -36.5 , -0.3125
27835366  , 0.9138889 , -0.42916667 , -0.105555564    , 0.0 , 0.0 , -1.0    ,31.9375 , -36.5 , -0.3125
7225609  , 0.9138889 , -0.42916667 , -0.105555564    , 0.0 , 0.0 , -1.0    ,31.9375 , -36.25 , -0.3125
22987805  , 0.8833334 , -0.39444447 , -0.14444445    , 0.0 , 0.0 , -1.0    ,31.9375 , -36.25 , -0.3125
243902  , 0.8833334 , -0.39444447 , -0.14444445    , 0.0 , 0.0 , -1.0    ,31.6875 , -36.5 , -0.5625
46493903  , 0.8513889 , -0.4138889 , -0.125    , 0.0 , 0.0 , -1.0    ,31.6875 , -36.5 , -0.5625
182927  , 0.8513889 , -0.4138889 , -0.125    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.75 , -1.75
30579268  , 0.8597222 , -0.4763889 , -0.058333337    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.75 , -1.75
18292683  , 0.8597222 , -0.4763889 , -0.058333337    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.5 , -2.5
33506098  , 0.9097222 , -0.48055556 , -0.0    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.5 , -2.5
7469512  , 0.9097222 , -0.48055556 , -0.0    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -3.25
29695122  , 0.92222226 , -0.4916667 , 0.07083333    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -3.25
182927  , 0.92222226 , -0.4916667 , 0.07083333    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -4.0
182927  , 0.9138889 , -0.48888892 , 0.101388894    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -4.0
2103659  , 0.9138889 , -0.48888892 , 0.101388894    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -4.4375
34847561  , 0.9027778 , -0.4652778 , 0.07361111    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -4.4375
243903  , 0.9027778 , -0.4652778 , 0.07361111    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -4.6875
29451220  , 0.9027778 , -0.45694444 , 0.031944446    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.25 , -4.6875
182926  , 0.9027778 , -0.45694444 , 0.031944446    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.5 , -4.9375
23353658  , 0.90555555 , -0.4486111 , -0.008333334    , 0.0 , 0.0 , -1.0    ,31.6875 , -35.5 , -4.9375
396342  , 0.90555555 , -0.4486111 , -0.008333334    , 0.0 , 0.0 , -1.0    ,32.1875 , -35.25 , -5.1875
21036585  , 0.9138889 , -0.4138889 , -0.02777778    , 0.0 , 0.0 , -1.0    ,32.1875 , -35.25 , -5.1875
