time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
68445122  , 0.011111111 , 0.75416666 , 0.67222226    , 0.0 , 0.0 , -1.0    ,18.375 , 33.8125 , -25.125
335366  , 0.011111111 , 0.75416666 , 0.67222226    , 0.0 , 0.0 , -1.0    ,18.125 , 33.5625 , -25.625
32286586  , 0.015277779 , 0.7652778 , 0.6680556    , 0.0 , 0.0 , -1.0    ,18.125 , 33.5625 , -25.625
304878  , 0.015277779 , 0.7652778 , 0.6680556    , 0.0 , 0.0 , -1.0    ,18.125 , 33.3125 , -25.875
29664635  , 0.011111111 , 0.78055555 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.125 , 33.3125 , -25.875
182927  , 0.011111111 , 0.78055555 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.375 , 33.3125 , -26.375
30426829  , 0.015277779 , 0.78055555 , 0.65694445    , 0.0 , 0.0 , -1.0    ,18.375 , 33.3125 , -26.375
243902  , 0.015277779 , 0.78055555 , 0.65694445    , 0.0 , 0.0 , -1.0    ,18.125 , 33.0625 , -26.125
30640244  , 0.019444445 , 0.78472227 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.125 , 33.0625 , -26.125
213415  , 0.019444445 , 0.78472227 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.375 , 33.3125 , -26.375
43567073  , 0.019444445 , 0.7736111 , 0.6680556    , 0.0 , 0.0 , -1.0    ,18.375 , 33.3125 , -26.375
243902  , 0.019444445 , 0.7736111 , 0.6680556    , 0.0 , 0.0 , -1.0    ,18.125 , 33.3125 , -26.125
41585365  , 0.011111111 , 0.78055555 , 0.6680556    , 0.0 , 0.0 , -1.0    ,18.125 , 33.3125 , -26.125
213414  , 0.011111111 , 0.78055555 , 0.6680556    , 0.0 , 0.0 , -1.0    ,17.875 , 33.5625 , -25.625
46554878  , 0.011111111 , 0.78888893 , 0.6680556    , 0.0 , 0.0 , -1.0    ,17.875 , 33.5625 , -25.625
274390  , 0.011111111 , 0.78888893 , 0.6680556    , 0.0 , 0.0 , -1.0    ,18.375 , 33.3125 , -25.625
182927  , 0.019444445 , 0.78888893 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.375 , 33.3125 , -25.625
182927  , 0.019444445 , 0.78888893 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.625 , 33.0625 , -25.125
44085366  , 0.011111111 , 0.79305553 , 0.6638889    , 0.0 , 0.0 , -1.0    ,18.625 , 33.0625 , -25.125
213415  , 0.011111111 , 0.79305553 , 0.6638889    , 0.0 , 0.0 , -1.0    ,19.1875 , 33.0625 , -25.375
32317073  , 0.004166667 , 0.78472227 , 0.6680556    , 0.0 , 0.0 , -1.0    ,19.1875 , 33.0625 , -25.375
2286586  , 0.004166667 , 0.78472227 , 0.6680556    , 0.0 , 0.0 , -1.0    ,19.6875 , 33.0625 , -25.625
