time, x, y, z, orX, orY, orZ, orRowX, orRowY, orRowZ
72378049  , 0.4375 , -0.88611114 , 0.094444446    , 0.0 , 0.0 , -1.0    ,1.875 , -47.0 , -6.0
213415  , 0.4375 , -0.88611114 , 0.094444446    , 0.0 , 0.0 , -1.0    ,1.875 , -46.75 , -6.25
29664634  , 0.4263889 , -0.9458333 , 0.06666667    , 0.0 , 0.0 , -1.0    ,1.875 , -46.75 , -6.25
213415  , 0.4263889 , -0.9458333 , 0.06666667    , 0.0 , 0.0 , -1.0    ,1.875 , -47.0 , -6.0
87713415  , 0.40555558 , -0.9138889 , 0.0625    , 0.0 , 0.0 , -1.0    ,1.875 , -47.0 , -6.0
182927  , 0.40555558 , -0.9138889 , 0.0625    , 0.0 , 0.0 , -1.0    ,1.625 , -46.5 , -5.75
9268292  , 0.38333336 , -0.8944445 , 0.031944446    , 0.0 , 0.0 , -1.0    ,1.625 , -46.5 , -5.75
243903  , 0.38333336 , -0.8944445 , 0.031944446    , 0.0 , 0.0 , -1.0    ,1.375 , -46.5 , -6.0
51310975  , 0.34722224 , -0.89861107 , -0.008333334    , 0.0 , 0.0 , -1.0    ,1.375 , -46.5 , -6.0
243903  , 0.34722224 , -0.89861107 , -0.008333334    , 0.0 , 0.0 , -1.0    ,0.375 , -47.0 , -6.0
33201220  , 0.3402778 , -0.8791667 , 0.023611112    , 0.0 , 0.0 , -1.0    ,0.375 , -47.0 , -6.0
243902  , 0.3402778 , -0.8791667 , 0.023611112    , 0.0 , 0.0 , -1.0    ,-0.125 , -47.25 , -6.0
182927  , 0.32083333 , -0.8597222 , 0.0625    , 0.0 , 0.0 , -1.0    ,-0.125 , -47.25 , -6.0
2987805  , 0.32083333 , -0.8597222 , 0.0625    , 0.0 , 0.0 , -1.0    ,-0.875 , -47.75 , -5.75
61402439  , 0.31666666 , -0.8513889 , 0.097222224    , 0.0 , 0.0 , -1.0    ,-0.875 , -47.75 , -5.75
182926  , 0.31666666 , -0.8513889 , 0.097222224    , 0.0 , 0.0 , -1.0    ,-1.875 , -47.75 , -5.25
30853658  , 0.2611111 , -0.88611114 , 0.22222224    , 0.0 , 0.0 , -1.0    ,-1.875 , -47.75 , -5.25
